id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
49493948,Sogno Veneziano,83032678,Giorgio,Isole,Castello,45.4317,12.35238,Entire home/apt,91,3,23,2021-10-19,4.13,1,226,23,
49509963,Ca’ Uccelli-Stupendo Appartamento 5 min da Venezia,181335947,Annalisa,Terraferma,Marghera,45.47967,12.23136,Entire home/apt,99,2,7,2021-10-27,1.93,1,180,7,
49510028,Ca' Lirica (L.T M0270424190),5618111,Easy Suite Venezia,Isole,Castello,45.43371,12.34841,Entire home/apt,171,1,15,2021-08-09,2.45,60,163,15,
49517394,Ca Cici Venice Loft Apartment,287133851,Christian E Oceania,Isole,Castello,45.4333,12.35176,Entire home/apt,140,2,0,,,2,5,0,
49524898,Romantic on the Canalside for two  1 night Central,343754246,Francesco,Isole,Santa Croce,45.44137,12.32353,Entire home/apt,83,1,6,2021-08-09,0.88,9,86,6,
49525142,Cozy Apartment Close Biennale,13027859,Diego,Isole,Castello,45.437218,12.34674,Entire home/apt,58,2,20,2021-10-16,2.83,2,346,20,
49527015,Easylife - Amazing apartment at Rialto Venezia,9025189,Donato,Isole,Cannaregio,45.43853,12.33758,Entire home/apt,105,2,14,2021-10-30,2.30,1,362,14,IP0270427056
49537000,Grazioso appartamento a due passi da Pz. San Marco,7787037,Paola,Isole,Castello,45.4341,12.34574,Entire home/apt,70,2,30,2021-10-31,5.08,3,98,30,
49537754,Venice Romantic home,399608157,Andrea,Isole,Dorsoduro,45.43598,12.32566,Entire home/apt,265,1,0,,,7,351,0,
49539535,'Casa sul Ponte' caratteristica con ampia terrazza,246249802,Paola,Isole,Cannaregio,45.43915,12.33922,Entire home/apt,120,2,7,2021-10-24,1.41,2,322,7,M0270420394
49544507,Venice traditional home with terrace,399608157,Andrea,Isole,Dorsoduro,45.43547,12.32616,Entire home/apt,205,1,15,2021-09-07,2.20,7,358,15,
49546834,Venice petit rooftop with jacuzzi,399608157,Andrea,Isole,Dorsoduro,45.43499,12.32609,Entire home/apt,165,1,15,2021-09-02,2.20,7,359,15,
49554957,"View on Sant'Elena Park, 3 minutes from Biennale.",4542024,Thomas,Isole,Sant'Elena,45.42651,12.3609,Entire home/apt,198,3,9,2021-10-30,1.44,1,280,9,
49555393,Ca' Doge Grand Canal,399608157,Andrea,Isole,San Polo,45.43638,12.32829,Entire home/apt,365,1,0,,,7,361,0,
49564950,Tre Archi view,192269500,Giuseppe,Isole,Cannaregio,45.4441,12.32142,Entire home/apt,109,2,15,2021-11-03,2.38,2,298,15,
49566392,Venice court Grand Canal,399608157,Andrea,Isole,San Polo,45.43536,12.3284,Entire home/apt,215,1,0,,,7,360,0,
49568628,Venice luxury rooftop with romantic ensuite tub,399608157,Andrea,Isole,San Polo,45.43608,12.32681,Entire home/apt,295,1,0,,,7,359,0,
49578014,"Venice Rose, Dorsoduro Canal View Apartment",27081641,Irene,Isole,Dorsoduro,45.43145,12.32319,Entire home/apt,110,2,9,2021-09-27,2.27,5,315,9,
49584858,Venetian Mood: Vintage Venice,3549494,Manuela,Terraferma,Carpenedo,45.50794,12.25952,Entire home/apt,77,1,0,,,7,355,0,
49585966,AL TRAGHETTO APARTMENT,398894399,Alessandra,Isole,Santa Croce,45.43861,12.32283,Entire home/apt,66,2,41,2021-11-08,6.68,1,256,41,M02704211617
49601807,Magnifico appartamento centro storico San Marco,14841399,Marika,Isole,San Marco,45.43286,12.32896,Entire home/apt,400,3,1,2021-08-15,0.26,1,346,1,
49602338,Your Home in Venice,48940243,Chiara,Isole,Cannaregio,45.44761,12.31964,Entire home/apt,80,2,0,,,1,132,0,
49603106,DAMASCO -sophisticated apartment with courtyard,400112651,Monica,Isole,Cannaregio,45.444901,12.330968,Entire home/apt,284,2,0,,,2,361,0,
49609376,RIO TERA' SUITE,400155997,Valdete,Isole,Cannaregio,45.44223,12.33705,Entire home/apt,117,1,3,2021-07-25,0.90,1,357,3,M02704211780
49609833,"Appartamento ""ai 2 fratelli""",83651586,Emma,Isole,Cannaregio,45.44395,12.33348,Entire home/apt,45,30,0,,,1,0,0,
49615829,Great View and Great Place,383893150,Robin,Isole,Lido,45.39262,12.35455,Private room,28,1,0,,,1,0,0,
49620797,Canal View Apartment in Dorsoduro area,45323433,Carlo,Isole,Dorsoduro,45.43601,12.32067,Entire home/apt,193,2,19,2021-10-19,2.78,3,138,19,
49627691,Elisabeth Apartment Canal View,72445649,Fabrizio,Isole,Castello,45.433708,12.357902,Entire home/apt,144,2,7,2021-10-02,1.57,7,150,7,M02704211737
49643264,Residenza Riccardo (L.T M02704211735),5618111,Easy Suite Venezia,Isole,Cannaregio,45.44577,12.32574,Entire home/apt,90,1,4,2021-10-31,1.52,60,173,4,
49643504,Infinite House Guglie - Venezia,139627704,Giusy & Fabrizio,Isole,Cannaregio,45.443695,12.325942,Entire home/apt,189,2,13,2021-09-26,2.04,23,330,13,M02704211965
49646212,Infinite House Ca' Vendramin - Venezia,139627704,Giusy & Fabrizio,Isole,Cannaregio,45.44314,12.33272,Entire home/apt,156,2,15,2021-10-18,3.10,23,346,15,M02704211966
49646809,Lion Palace Canal View R&R,173200514,Rent&Relax,Isole,Castello,45.43671,12.34607,Entire home/apt,200,1,19,2021-11-25,3.00,43,265,19,
49653464,VELLUTO luxury  open space  mezzanine  and terrace,400112651,Monica,Isole,Cannaregio,45.444901,12.330968,Entire home/apt,254,2,0,,,2,362,0,
49653958,Studio with garden,400475754,Jola,Isole,Cannaregio,45.44761,12.32777,Entire home/apt,56,1,9,2021-09-25,2.52,2,298,9,
49669106,Ca Falier Blue,16225903,Anastasia,Isole,Santa Croce,45.43645,12.32421,Entire home/apt,107,2,20,2021-10-19,4.48,4,87,20,M0270428862
49683785,Venice Lido Apartment,326168865,Carlo,Isole,Lido,45.40213,12.36144,Entire home/apt,300,3,1,2021-07-09,0.20,1,351,1,
49699312,Comfy(small) apartment near train station,34313020,Lee,Isole,Santa Croce,45.4402,12.32216,Private room,41,1,41,2021-09-01,6.91,1,25,41,
49699855,Ca' dei Volti - appartement à San Tomà,182392593,Veronica,Isole,San Polo,45.436405,12.32732,Entire home/apt,105,3,3,2021-11-01,0.91,1,147,3,
49705348,Lovely & shiny - easy start to reach all the town,6019189,Federico,Isole,Cannaregio,45.44155,12.33673,Entire home/apt,95,3,6,2021-11-13,2.12,17,361,6,M0270422191
49713213,Lion Palace Deluxe R&R,173200514,Rent&Relax,Isole,Castello,45.43677,12.34352,Entire home/apt,200,1,0,,,43,314,0,
49720846,Lion Palace Junior Suite R&R,173200514,Rent&Relax,Isole,Castello,45.43573,12.34386,Entire home/apt,217,1,2,2021-08-05,1.18,43,349,2,
49722149,Venezia - Calle Teatro Vecchio,139627704,Giusy & Fabrizio,Isole,San Polo,45.440067,12.332785,Entire home/apt,150,3,13,2021-09-03,3.07,23,344,13,M0270424035
49722920,Lion Palace Superior R&R,173200514,Rent&Relax,Isole,Castello,45.43687,12.34414,Entire home/apt,194,1,1,2021-10-17,0.59,43,353,1,
49723789,Venice Pearl-3 bedrooms apartment in Dorsoduro,27081641,Irene,Isole,Dorsoduro,45.43131,12.32304,Entire home/apt,140,2,18,2021-10-08,2.74,5,239,18,
49724193,Ca' Meraviglia (L.T. M02704211913),5618111,Easy Suite Venezia,Isole,Castello,45.436562,12.339474,Entire home/apt,90,1,6,2021-08-15,1.75,60,168,6,
49727247,Lion Palace Suite Terrace R&R,173200514,Rent&Relax,Isole,Castello,45.43578,12.34372,Entire home/apt,255,1,8,2021-11-22,1.26,43,335,8,
49731717,Un angolo di relax tra la laguna e il mare,40347568,Elena,Isole,Lido,45.40452,12.36416,Entire home/apt,96,2,4,2021-11-01,1.50,1,58,4,
49743811,Biennale Gallery Loft,127031595,Dott Borella,Isole,Castello,45.43112,12.35769,Entire home/apt,89,2,12,2021-11-26,2.93,4,166,12,
49746170,VENETIAN PALAZZO IN THE HEART OF VENICE,12437976,Maria,Isole,Cannaregio,45.44131,12.3336,Private room,99,2,3,2021-09-05,0.53,5,362,3,
49747889,Fornace Loft with Dependance R&R,173200514,Rent&Relax,Isole,Cannaregio,45.447384,12.32575,Entire home/apt,204,1,4,2021-11-15,2.73,43,323,4,
49762367,Venice to meet you - San Marco square,11466353,Simone,Isole,San Marco,45.434551,12.335662,Entire home/apt,54,3,23,2021-11-15,4.57,1,127,23,
49764275,Blusuite appartamento,372090432,Xhafer,Isole,Castello,45.43589,12.34226,Entire home/apt,550,1,1,2021-05-23,0.15,8,90,1,
49771863,Villa Giotto - Suite Platinum Apartment,13634695,Maura,Terraferma,Altobello,45.488365,12.249135,Entire home/apt,139,1,2,2021-08-19,2,10,349,2,
49772251,Venice Garibaldi Biennale big house 3bdr 3bath,401405918,Helene,Isole,Castello,45.4332,12.35035,Entire home/apt,220,5,0,,,1,0,0,
49773148,"BALCONY CANNAREGIO 4pax, wifi, aircond",17534457,Merlin,Isole,Cannaregio,45.443779,12.327768,Entire home/apt,177,2,0,,,28,362,0,
49773169,"WHERE THE CARNIVAL STARTS 4pax, wifi, aircond",17534457,Merlin,Isole,Cannaregio,45.444729,12.323998,Entire home/apt,177,1,1,2021-10-17,0.59,28,343,1,
49789909,"Cannaregio apartment, near railway station",5158215,Paola,Isole,Cannaregio,45.44678,12.32589,Entire home/apt,80,3,6,2021-11-06,1.73,2,165,6,
49796015,"Cà Miranda, eleganza e relax",401583268,Petra,Isole,Cannaregio,45.44228,12.33116,Entire home/apt,91,2,16,2021-11-12,3.72,1,267,16,
49807987,RialtoMercato 2197,401692140,Luana,Isole,Santa Croce,45.43952,12.33011,Entire home/apt,75,2,10,2021-08-08,1.60,2,152,10,
49809655,Romantic palazzo in the heart of Venice,63199998,Alfred,Isole,Cannaregio,45.44453,12.33491,Private room,120,2,12,2021-09-24,1.88,1,365,12,
49809795,RialtoMercato2198,401692140,Luana,Isole,Santa Croce,45.43983,12.33066,Entire home/apt,75,2,5,2021-10-10,1.76,2,255,5,
49832925,Ca Falier Piccolo,16225903,Anastasia,Isole,San Polo,45.43743,12.32409,Entire home/apt,61,1,29,2021-09-12,4.39,4,71,29,
49833320,Domus Flora(Camera Fucsia) - Ampia stanza privata,118631892,Ornella,Terraferma,Campalto,45.48859,12.297607,Private room,43,2,2,2021-08-17,0.51,3,9,2,IP0270427008
49836327,Domus Flora(Camera Amaryllis)-Ampia stanza privata,118631892,Ornella,Terraferma,Campalto,45.48859,12.297607,Private room,43,2,0,,,3,9,0,IP0270427008
49844421,Ideal  space for visiting Venice,61973863,Gabriella,Isole,Santa Croce,45.441849,12.328234,Entire home/apt,110,3,19,2021-08-20,6.55,2,357,19,Numero di licenza MO270429243
49845078,"Casa MAeBA, free Wi-Fi near Venice",3736168,EasyRentals,Terraferma,Marghera Catene,45.477436,12.207484,Entire home/apt,74,1,0,,,27,304,0,
49848230,Apt. La Fontana con Giardino privato,402013155,La,Isole,Castello,45.4306,12.35625,Entire home/apt,160,3,3,2021-09-16,0.73,1,280,3,
49850484,"Corte de la Tana. Quiet, in Arsenale-Biennale area",2439034,Cristina,Isole,Castello,45.43413,12.35206,Entire home/apt,84,4,17,2021-07-26,4.05,1,275,17,M0270420202
49851021,Pied-à-Venise,151080881,Marina,Isole,Cannaregio,45.43872,12.33777,Entire home/apt,120,3,2,2021-11-01,0.55,1,65,2,
49864876,"Riva Excelsior Apartment, your home in Venice",402154510,Manuela,Isole,Castello,45.431538,12.353844,Entire home/apt,98,3,7,2021-11-01,1.50,1,262,7,M0270424327
49865795,15th century palace(300 sqm) Wi-Fi(150dl 80ul),253766233,Alvise,Isole,San Polo,45.437805,12.333442,Entire home/apt,210,5,2,2021-10-26,1.76,1,324,2,
49869871,"Greci View Apartment, for 7 near San Marco",3736168,EasyRentals,Isole,Castello,45.43377,12.34582,Entire home/apt,192,1,5,2021-09-12,1.06,27,282,5,
49870846,Beautiful Apartment in Rialto.,402185956,Antonino,Isole,Cannaregio,45.43962,12.3368,Entire home/apt,104,2,39,2021-10-30,6.13,1,158,39,
49873248,Residenza La Salute (L.T. M0270428645),5618111,Easy Suite Venezia,Isole,Dorsoduro,45.4291,12.33371,Entire home/apt,67,1,16,2021-09-21,2.84,60,171,16,
49876274,508-Piave House,401372236,LaPlanning,Terraferma,Piave 1860,45.48884,12.23337,Entire home/apt,35,2,11,2021-09-16,2.82,21,34,11,
49877079,Bright&Quiet -San Marco,22947724,Roberto,Isole,Castello,45.43498,12.34153,Entire home/apt,100,2,22,2021-10-10,4.29,4,84,22,
49892807,Intero appartamento immerso nella quiete di Murano,402350603,Luca,Isole,Murano,45.45791,12.35383,Entire home/apt,130,2,0,,,1,346,0,
49893040,CASA LUCATELLO - Nel Cuore di Venezia,7672609,Gian Luigi & Nicola,Isole,San Marco,45.43382,12.33114,Entire home/apt,120,2,1,2021-10-17,0.59,2,306,1,
49893710,Generator - Bed in 16 Bed Room with shared Bathroom,251480550,Generator,Isole,Giudecca,45.42521,12.33543,Shared room,23,1,28,2021-08-26,6.09,4,349,28,
49897810,DELUXE DOUBLE ROOM WITH PRIVATE EXTERNAL BATHROOM,112696939,Martina,Isole,Cannaregio,45.44046,12.32136,Private room,71,1,7,2021-10-07,3.56,4,283,7,
49900871,San Marco SUITE with special CANAL VIEW,122989504,Marta,Isole,San Marco,45.43417,12.33374,Entire home/apt,106,2,20,2021-12-03,5.13,6,255,20,
49903567,Marco' s apartment -ideale per Venezia-,211787920,Marco,Terraferma,Bissuola,45.49316,12.2602,Entire home/apt,67,2,8,2021-10-31,1.98,1,300,8,
49915867,"Dimora Scarpa, abitazione tipica isolana",402515359,Alberta,Isole,Pellestrina,45.27439,12.30196,Entire home/apt,110,1,7,2021-05-30,1.12,1,1,7,
49916653,"MEMA apartment, wonderful location with canal view",402521017,Marika,Isole,Santa Croce,45.43772,12.32025,Entire home/apt,110,2,0,,,1,0,0,
49919509,Generator - Bed in 10 Female Dorm with Private Bathroom,251480550,Generator,Isole,Giudecca,45.42508,12.33735,Shared room,28,1,1,2021-06-27,0.18,4,365,1,
49919736,204-Corso House,401372236,LaPlanning,Terraferma,Altobello,45.48672,12.24771,Entire home/apt,35,2,2,2021-07-12,0.88,21,42,2,
49919782,206-Little Mestre,401372236,LaPlanning,Terraferma,San Lorenzo XXV Aprile,45.49137,12.24054,Entire home/apt,35,2,1,2021-09-17,0.37,21,1,1,
49919813,207-Station Park Studio,401372236,LaPlanning,Terraferma,Piave 1860,45.49041,12.22852,Entire home/apt,35,2,0,,,21,22,0,
49919851,208-Tintoretto Studio,401372236,LaPlanning,Terraferma,Piave 1860,45.49075,12.24007,Entire home/apt,35,2,4,2021-08-31,0.94,21,24,4,
49919887,209-Venice Luxury Suite,401372236,LaPlanning,Terraferma,Piave 1860,45.48504,12.23439,Entire home/apt,45,2,0,,,21,1,0,
49919917,302-Bright Apartment,401372236,LaPlanning,Terraferma,Carpenedo,45.50354,12.25321,Entire home/apt,35,2,0,,,21,0,0,
49919949,401-10 Minutes To Venice,401372236,LaPlanning,Terraferma,Marghera,45.48035,12.22999,Entire home/apt,35,2,0,,,21,25,0,
49919972,404-Foscari House,401372236,LaPlanning,Terraferma,Carpenedo,45.50682,12.25054,Entire home/apt,35,2,2,2021-11-10,1.46,21,17,2,
49919994,406-Laguna House,401372236,LaPlanning,Terraferma,Piave 1860,45.48623,12.2395,Entire home/apt,35,2,0,,,21,1,0,
49920012,408-Nina's House,401372236,LaPlanning,Terraferma,Piave 1860,45.48862,12.24539,Entire home/apt,35,2,0,,,21,27,0,
49920037,411-Gabrieli House,401372236,LaPlanning,Terraferma,San Lorenzo XXV Aprile,45.49266,12.22725,Entire home/apt,35,2,1,2021-08-29,0.30,21,0,1,
49920150,414-Gaia's House,401372236,LaPlanning,Terraferma,San Lorenzo XXV Aprile,45.4941,12.25131,Entire home/apt,35,2,0,,,21,0,0,
49920208,415-Swing House,401372236,LaPlanning,Terraferma,Marghera,45.47547,12.21567,Entire home/apt,35,2,0,,,21,3,0,
49920242,507-Palladio Apartment,401372236,LaPlanning,Terraferma,Bissuola,45.49652,12.2632,Entire home/apt,60,2,0,,,21,0,0,
49920262,601-Riviera House,401372236,LaPlanning,Terraferma,San Lorenzo XXV Aprile,45.49614,12.2359,Entire home/apt,35,2,0,,,21,3,0,
49920296,602-Bridge House,401372236,LaPlanning,Terraferma,Piave 1860,45.48354,12.23753,Entire home/apt,88,2,1,2021-08-16,0.27,21,0,1,
49921020,604-Ca' Leonardo Apartment,401372236,LaPlanning,Terraferma,Piave 1860,45.48882,12.23928,Entire home/apt,35,2,3,2021-09-07,0.91,21,13,3,
49921572,605-Casa di Maria Rosa,401372236,LaPlanning,Terraferma,Tessera,45.5031,12.32686,Entire home/apt,35,2,1,2021-08-08,0.25,21,43,1,
49921633,606-Lighthouse Apartment,401372236,LaPlanning,Terraferma,Bissuola,45.49367,12.25628,Entire home/apt,94,2,0,,,21,0,0,
49921654,S04-San Pantalon,401372236,LaPlanning,Isole,Dorsoduro,45.43542,12.32244,Entire home/apt,119,2,13,2021-10-18,2.53,21,49,13,
49927601,Palazzo Venere - Pop 1970,402591285,Venezia Real Estate,Isole,San Polo,45.43764,12.32385,Entire home/apt,107,1,17,2021-06-27,3.27,8,236,17,
49928259,Tommy's Flat,44400308,Tommaso,Terraferma,Carpenedo,45.50575,12.25467,Entire home/apt,70,1,0,,,1,249,0,
49928639,Palazzo Venere - Restauratore,402591285,Venezia Real Estate,Isole,Santa Croce,45.43923,12.32525,Entire home/apt,118,1,10,2021-11-12,2.26,8,230,10,
49928819,Palazzo Venere - Veneziano,402591285,Venezia Real Estate,Isole,Santa Croce,45.43939,12.32377,Entire home/apt,87,1,12,2021-10-14,2.03,8,218,12,
49928949,Palazzo Venere - Viaggiatore,402591285,Venezia Real Estate,Isole,San Polo,45.43762,12.32554,Entire home/apt,140,1,27,2021-10-22,4.58,8,212,27,
49929086,Palazzo Venere - Naturalista,402591285,Venezia Real Estate,Isole,Santa Croce,45.43916,12.32368,Entire home/apt,87,1,15,2021-11-01,2.54,8,236,15,
49929182,Palazzo Venere - Cappellaio,402591285,Venezia Real Estate,Isole,Santa Croce,45.43897,12.3238,Entire home/apt,93,1,9,2021-10-22,1.73,8,230,9,
49929309,Palazzo Venere - Scrittore,402591285,Venezia Real Estate,Isole,San Polo,45.43744,12.32397,Entire home/apt,168,1,14,2021-11-06,2.37,8,228,14,
49929476,Palazzo Venere - Fotografo,402591285,Venezia Real Estate,Isole,Santa Croce,45.43939,12.32552,Entire home/apt,113,1,14,2021-11-28,2.36,8,238,14,
49937477,Private 4 bed room,251480550,Generator,Isole,Giudecca,45.42524,12.33705,Private room,138,1,2,2021-07-31,0.35,4,335,2,
49947115,Double with private bathroom @ Venice,402761886,Sergio,Isole,Santa Croce,45.44053,12.32791,Private room,85,1,8,2021-11-15,1.37,3,356,8,
49959194,Bed and breakfast tranquillo e raffinato a Murano,98570587,Raffaele,Isole,Murano,45.45438,12.35093,Private room,150,1,0,,,1,365,0,
49963602,Ca' di Giò,402908686,Giovanna,Isole,Cannaregio,45.442257,12.341074,Entire home/apt,87,2,22,2021-11-21,4.26,1,361,22,
49977224,"Genuine Giudecca, artist house in Venice",79522175,Chris,Isole,Giudecca,45.425816,12.328127,Private room,55,2,16,2021-10-29,3.45,1,0,16,
49977945,A pochi passi dal ghetto ebraico,7787037,Paola,Isole,Cannaregio,45.44417,12.32486,Entire home/apt,78,2,16,2021-11-01,3.33,3,316,16,
49978181,LA CASETTA a Palazzo Grassi,402017212,Meron,Isole,San Marco,45.4342,12.32799,Entire home/apt,130,3,0,,,8,360,0,
49979004,RIO CA'FOSCARI a San Pantalon,402017212,Meron,Isole,Dorsoduro,45.43593,12.32433,Entire home/apt,170,3,1,2021-10-26,0.71,8,284,1,
49980089,Campanile alla Canonica,402017212,Meron,Isole,San Marco,45.43459,12.33999,Entire home/apt,425,3,4,2021-11-03,1.00,8,338,4,
49983770,Appartamento Sant'Elena,403095740,Andrés,Isole,Sant'Elena,45.426815,12.363055,Entire home/apt,108,3,3,2021-08-12,0.67,1,63,3,
49991215,"Locanda Conterie, in the quiet of Murano island",367187230,Mirco,Isole,Murano,45.457569,12.355125,Private room,80,1,7,2021-10-01,1.56,2,332,7,
49994592,Venice home sweet home - fullfilled my dream,403189769,Valentina,Isole,Cannaregio,45.44448,12.3288,Entire home/apt,80,2,3,2021-09-06,0.53,1,268,3,
50001243,Cà la ponta - Quadrupla,111499320,Lucia,Isole,San Polo,45.43786,12.32439,Private room,50,3,12,2021-07-06,2.55,4,0,12,MO270429097
50015261,Ca' Verde- Dorsoduro quiet Canal View Apartment,27081641,Irene,Isole,Dorsoduro,45.43162,12.32118,Entire home/apt,90,2,5,2021-09-11,3.57,5,287,5,
50017833,La casa d'Oriente Terrace,669047,Views On Venice,Isole,Cannaregio,45.43929,12.33823,Entire home/apt,303,1,2,2021-08-15,1.22,82,350,2,
50023209,Room with a view,403457116,Camilla,Isole,Dorsoduro,45.43272,12.32378,Private room,41,1,3,2021-08-29,0.47,1,22,3,
50031192,CÀ LA RIVA mini-apartment,30283716,Piero - Andrea,Isole,Castello,45.43687,12.33897,Entire home/apt,108,1,91,2021-12-01,14.15,13,234,91,
50038706,SUPERIOR ROOM PRIVATE  BATHROOM with TERRACE,112696939,Martina,Isole,Cannaregio,45.44025,12.32127,Private room,89,1,3,2021-07-19,0.96,4,281,3,
50044101,Best Rialto Palace 2,163685847,Pleuwy,Isole,Cannaregio,45.44353,12.33314,Entire home/apt,189,1,3,2021-10-27,3,87,300,3,
50044951,CÀ LA RIVA triple room,30283716,Piero - Andrea,Isole,San Marco,45.43481,12.34028,Private room,99,1,67,2021-11-26,11.04,13,305,67,
50045590,Central in Venice: Paola's House,40204810,Paola,Isole,Castello,45.437325,12.339167,Entire home/apt,91,2,5,2021-10-19,0.90,1,354,5,
50048006,STUDIO CANOVA al Guggenheim,402017212,Meron,Isole,Dorsoduro,45.43095,12.33188,Entire home/apt,120,3,0,,,8,325,0,
50048198,CANOVA al Peggy Guggenheim,402017212,Meron,Isole,Dorsoduro,45.42947,12.33062,Entire home/apt,130,2,0,,,8,39,0,
50049152,Terrazza La Fenice,402017212,Meron,Isole,San Marco,45.43269,12.33331,Entire home/apt,185,3,0,,,8,350,0,
50049450,Gran Duca Sforza,402017212,Meron,Isole,San Marco,45.43402,12.32745,Entire home/apt,220,3,1,2021-10-29,0.77,8,345,1,
50051029,1 - NEAR ST MARK SQUARE WITH TERRACE & CANAL VIEW,10333185,Francesca,Isole,Castello,45.436199,12.33974,Entire home/apt,70,2,27,2021-10-16,6.64,5,260,27,
50051041,RESIDENCE NEAR ST. MARK SQUARE,10333185,Francesca,Isole,Castello,45.43618,12.339544,Entire home/apt,350,3,0,,,5,295,0,
50059908,San Marco Suite Canal View 1,163685847,Pleuwy,Isole,San Marco,45.4355,12.33652,Entire home/apt,154,1,28,2021-11-16,5.09,87,205,28,
50060122,San Marco Suite Canal View 2,163685847,Pleuwy,Isole,Castello,45.43758,12.33787,Entire home/apt,132,1,9,2021-10-13,2.41,87,270,9,
50060277,San Marco Suite Canal View 3,163685847,Pleuwy,Isole,San Marco,45.43764,12.33624,Entire home/apt,132,1,22,2021-11-10,3.77,87,270,22,
50062589,“LULU’ IN VENICE'' A WARM APARTMENT IN THE LAGOON,403813183,Luca,Isole,Cannaregio,45.44575,12.3271,Entire home/apt,120,1,1,2021-06-06,0.16,1,178,1,
